hs6,hs6_description,ucc,ucc_description,confidence,confidence_score,match_method,notes
902213,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902213,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",310140,TELEVISIONS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902213,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",310210,VCR''S AND VIDEO DISC PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902213,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",310220,"VIDEO CASSETTES, TAPES, AND DISCS",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902213,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",310231,VIDEO GAME SOFTWARE,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902213,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",310232,VIDEO GAME HARDWARE AND ACCESSORIES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902213,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",310240,"STREAMING, DOWNLOADING VIDEO (THRU Q20171)",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902213,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",310314,PERSONAL DIGITAL AUDIO PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902213,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for dental uses, excluding computed tomography apparatus",560330,"LAB TESTS, X-RAYS",LOW,33,exact_keyword,exact_keyword: rays
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",270104,PHONE CARDS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",310140,TELEVISIONS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",310210,VCR''S AND VIDEO DISC PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",310220,"VIDEO CASSETTES, TAPES, AND DISCS",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",310231,VIDEO GAME SOFTWARE,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",310232,VIDEO GAME HARDWARE AND ACCESSORIES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",310240,"STREAMING, DOWNLOADING VIDEO (THRU Q20171)",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",310314,PERSONAL DIGITAL AUDIO PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",560330,"LAB TESTS, X-RAYS",LOW,33,exact_keyword,exact_keyword: rays
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",270104,PHONE CARDS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",310140,TELEVISIONS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",310210,VCR''S AND VIDEO DISC PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",310220,"VIDEO CASSETTES, TAPES, AND DISCS",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",310231,VIDEO GAME SOFTWARE,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",310232,VIDEO GAME HARDWARE AND ACCESSORIES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",310240,"STREAMING, DOWNLOADING VIDEO (THRU Q20171)",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",310314,PERSONAL DIGITAL AUDIO PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",560330,"LAB TESTS, X-RAYS",LOW,33,exact_keyword,exact_keyword: rays
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",270104,PHONE CARDS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",310140,TELEVISIONS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",310210,VCR''S AND VIDEO DISC PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",310220,"VIDEO CASSETTES, TAPES, AND DISCS",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",310231,VIDEO GAME SOFTWARE,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",310232,VIDEO GAME HARDWARE AND ACCESSORIES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",310240,"STREAMING, DOWNLOADING VIDEO (THRU Q20171)",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902221,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; for medical, surgical, dental or veterinary uses",310314,PERSONAL DIGITAL AUDIO PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",270104,PHONE CARDS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",270106,RESIDENTIAL TELEPHONE INCLUDING VOIP,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",310140,TELEVISIONS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",310210,VCR''S AND VIDEO DISC PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",310220,"VIDEO CASSETTES, TAPES, AND DISCS",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",310231,VIDEO GAME SOFTWARE,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",310232,VIDEO GAME HARDWARE AND ACCESSORIES,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",310240,"STREAMING, DOWNLOADING VIDEO (THRU Q20171)",MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902229,"Apparatus based on the use of alpha, beta or gamma radiations, including radiography or radiotherapy apparatus; (for other than medical, surgical, dental or veterinary uses)",310314,PERSONAL DIGITAL AUDIO PLAYERS,MEDIUM,65,semantic_category,semantic_category: both in 'electronics'
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",480213,"PARTS, EQUIPMENT, AND ACCESSORIES",HIGH,86,exact_keyword,"exact_keyword: accessories, parts"
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",290420,INFANTS'' FURNITURE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",320522,PORTABLE HEATING AND COOLING EQUIPMENT,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",340210,BABYSITTING AND CHILD CARE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",450350,CAR/TRUCK LEASE PAYMENTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",450353,CASH DOWNPAYMENT CAR/TRUCK LEASE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",580901,MEDICARE PAYMENTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",580903,COMMERCIAL MEDICARE SUPPLEMENT (NOT BCBS),MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",580904,COMMERCIAL MEDICARE SUPPLEMENT (BCBS),MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",600210,"ATHLETIC GEAR, GAME TABLES, AND EXERCISE EQUIPMENT",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",280110,BATHROOM LINENS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",280140,"KITCHEN, DINING ROOM, OTHER LINENS",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",280210,CURTAINS AND DRAPERIES,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",320233,CLOCKS AND OTHER HOUSEHOLD DECORATIVE ITEMS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",320345,"DINNERWARE, GLASSWARE, SERVING PIECES",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",290420,INFANTS'' FURNITURE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",320522,PORTABLE HEATING AND COOLING EQUIPMENT,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",600210,"ATHLETIC GEAR, GAME TABLES, AND EXERCISE EQUIPMENT",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",120410,OTHER FRESH VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",140110,FROZEN VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",140230,CANNED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",140310,DRIED PROCESSED VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",140340,DRIED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",140410,FROZEN VEGETABLE JUICES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",140420,FRESH AND CANNED VEGETABLE JUICES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",280110,BATHROOM LINENS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",280140,"KITCHEN, DINING ROOM, OTHER LINENS",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",280210,CURTAINS AND DRAPERIES,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",320233,CLOCKS AND OTHER HOUSEHOLD DECORATIVE ITEMS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",320345,"DINNERWARE, GLASSWARE, SERVING PIECES",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",290420,INFANTS'' FURNITURE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",310335,MISCELLANEOUS VIDEO EQUIPMENT,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",320522,PORTABLE HEATING AND COOLING EQUIPMENT,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",600210,"ATHLETIC GEAR, GAME TABLES, AND EXERCISE EQUIPMENT",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",120410,OTHER FRESH VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",140110,FROZEN VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",140230,CANNED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",140310,DRIED PROCESSED VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",140340,DRIED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",140410,FROZEN VEGETABLE JUICES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",280110,BATHROOM LINENS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",280140,"KITCHEN, DINING ROOM, OTHER LINENS",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",280210,CURTAINS AND DRAPERIES,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",320233,CLOCKS AND OTHER HOUSEHOLD DECORATIVE ITEMS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",320345,"DINNERWARE, GLASSWARE, SERVING PIECES",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",290420,INFANTS'' FURNITURE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",310335,MISCELLANEOUS VIDEO EQUIPMENT,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",320522,PORTABLE HEATING AND COOLING EQUIPMENT,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",600210,"ATHLETIC GEAR, GAME TABLES, AND EXERCISE EQUIPMENT",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",120410,OTHER FRESH VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",140110,FROZEN VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",140230,CANNED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",140310,DRIED PROCESSED VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",140340,DRIED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",140410,FROZEN VEGETABLE JUICES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",280110,BATHROOM LINENS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",280140,"KITCHEN, DINING ROOM, OTHER LINENS",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",280210,CURTAINS AND DRAPERIES,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",320233,CLOCKS AND OTHER HOUSEHOLD DECORATIVE ITEMS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",320345,"DINNERWARE, GLASSWARE, SERVING PIECES",LOW,35,semantic_similarity,semantic_similarity: related: textile products
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",480213,"PARTS, EQUIPMENT, AND ACCESSORIES",HIGH,86,exact_keyword,"exact_keyword: accessories, parts"
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",270104,PHONE CARDS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",290420,INFANTS'' FURNITURE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",310335,MISCELLANEOUS VIDEO EQUIPMENT,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",320522,PORTABLE HEATING AND COOLING EQUIPMENT,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",340210,BABYSITTING AND CHILD CARE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",400110,MEN''S FOOTWEAR,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",400210,BOYS'' FOOTWEAR,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",280110,BATHROOM LINENS,LOW,35,semantic_similarity,semantic_similarity: related: textile products
